time_period,geographic_level,country_name,region_name,la_name,school_type,attendance_perc,authorised_absence_perc,unauthorised_absence_perc
2025,Local authority,England,West Midlands,Sandwell,Primary,94.9638991083451,3.59665956311383,1.43944132854109
2025,Local authority,England,North West,Salford,Primary,95.1149517771126,3.45606299550492,1.42898522738245
2025,Local authority,England,South West,"Bristol, City of",Primary,94.6052848046989,4.06353806788548,1.33117712741567
2025,Local authority,England,London,Enfield,Primary,95.2865164417321,3.5347889700773,1.17869458819061
2025,Local authority,England,West Midlands,Coventry,Primary,94.9547786924582,3.86688323673816,1.17833807080365
2025,Local authority,England,London,Barnet,Primary,95.5606543007773,3.75187443337329,0.687471265849435
2025,Local authority,England,North West,Oldham,Primary,95.4993688860839,3.3384940044178,1.16213710949826
2025,Local authority,England,West Midlands,Wolverhampton,Primary,94.7436293987485,3.63415736753194,1.62221323371957
2025,Local authority,England,East of England,Bedford,Primary,95.6404178087266,3.57582043114305,0.78376176013038
2025,Local authority,England,East Midlands,Rutland,Primary,95.8952740181939,3.89172398491236,0.213001996893721
2025,Local authority,England,West Midlands,Worcestershire,Primary,95.0786744582598,4.10059893320711,0.820726608533129
2025,Local authority,England,South West,Bath and North East Somerset,Primary,95.4974729774597,3.62636957243516,0.876157450105139
2025,Local authority,England,Yorkshire and The Humber,York,Primary,95.2834533964663,3.65440241723013,1.06214418630359
2025,Local authority,England,North West,Stockport,Primary,95.9067471938702,3.37647747894803,0.716775327181772
2025,Local authority,England,Yorkshire and The Humber,Rotherham,Primary,95.2870275368177,3.44391588678502,1.26905657639731
2025,Local authority,England,North East,Redcar and Cleveland,Primary,95.6635916773281,3.00765380557987,1.328754517092
2025,Local authority,England,Yorkshire and The Humber,Bradford,Primary,94.9072063201126,3.62965304419212,1.46314063569526
2025,Local authority,England,East of England,Southend-on-Sea,Primary,95.0019790300424,4.00384940745512,0.994171562502425
2025,Local authority,England,London,City of London,Primary,c,c,c
2025,Local authority,England,London,Wandsworth,Primary,95.3195811845601,3.55098097714131,1.1294378382986
2025,Local authority,England,North West,Tameside,Primary,95.7881521707395,3.06151645207439,1.15033137718607
2025,Local authority,England,North West,Halton,Primary,94.8808377467501,3.83606162734714,1.28310062590274
2025,Local authority,England,South West,North Somerset,Primary,95.054536176727,4.052473794995,0.892990028278018
2025,Local authority,England,East of England,Thurrock,Primary,95.2270127935739,3.43710934383063,1.33587786259542
2025,Local authority,England,West Midlands,Dudley,Primary,94.9417253536683,3.68292230341695,1.3753523429147
2025,Local authority,England,North East,Darlington,Primary,94.9382326807876,3.97546504628966,1.0863022729227
2025,Local authority,England,North West,Westmorland and Furness,Primary,95.7071080242353,3.58931415529613,0.703577820468614
2025,Local authority,England,West Midlands,Shropshire,Primary,95.3212001288482,4.09668215912751,0.582117712024297
2025,Local authority,England,Yorkshire and The Humber,Sheffield,Primary,95.2169699176457,3.36431883654433,1.41871124581
2025,Local authority,England,North West,Cheshire West and Chester,Primary,95.5578898023317,3.64301650273888,0.799093694929379
2025,Local authority,England,London,Greenwich,Primary,95.2395618883972,3.3166366775276,1.44380143407523
2025,Local authority,England,London,Brent,Primary,95.7114754098361,3.47589556769885,0.812629022465088
2025,Local authority,England,North West,Lancashire,Primary,95.2843366843316,3.81449747680797,0.901165838860411
2025,Local authority,England,London,Redbridge,Primary,95.3833637483257,3.52304497523351,1.09359127644082
2025,Local authority,England,Yorkshire and The Humber,North East Lincolnshire,Primary,94.9538373537587,3.39538999168804,1.65077265455325
2025,Local authority,England,North West,Bolton,Primary,95.5413773220687,3.52269213734781,0.935930540583452
2025,Local authority,England,South East,Bracknell Forest,Primary,95.9752321981424,3.52529992260062,0.499467879256966
2025,Local authority,England,North East,County Durham,Primary,94.9516942362977,3.97536798780967,1.07293777589267
2025,Local authority,England,East Midlands,Nottinghamshire,Primary,95.6903876792353,3.36856080722252,0.94105151354222
2025,Local authority,England,East of England,Norfolk,Primary,95.0363719846543,4.04930045118716,0.914327564158511
2025,Local authority,England,South East,Southampton,Primary,94.3920150798801,4.15561941843577,1.45236550168413
2025,Local authority,England,West Midlands,Birmingham,Primary,94.9604652918043,3.73740707738304,1.30212763081263
2025,Local authority,England,East Midlands,Derby,Primary,95.620320100107,3.11118735745857,1.26849254243446
2025,Local authority,England,North West,Blackburn with Darwen,Primary,95.7028483448807,3.31947652040031,0.977675134719015
2025,Local authority,England,South East,Hampshire,Primary,95.4864811210321,3.86820889970998,0.645309979257893
2025,Local authority,England,West Midlands,Warwickshire,Primary,95.3956722679593,3.80237576389812,0.801951968142596
2025,Local authority,England,London,Lewisham,Primary,95.5024643643298,3.14680368268268,1.35073195298751
2025,Local authority,England,London,Haringey,Primary,95.0335587532415,3.73404688056135,1.23239436619718
2025,Local authority,England,South West,Somerset,Primary,94.7322028600453,4.28537938579355,0.982417754161131
2025,Local authority,England,Yorkshire and The Humber,Calderdale,Primary,95.7074918164412,3.60831463295795,0.684193550600814
2025,Local authority,England,Yorkshire and The Humber,East Riding of Yorkshire,Primary,95.6255139437377,3.55116087834888,0.823325177913363
2025,Local authority,England,London,Lambeth,Primary,95.3497145623051,3.30210839514258,1.34817704255228
2025,Local authority,England,London,Westminster,Primary,95.1576520126322,3.55072100523,1.29162698213778
2025,Local authority,England,Yorkshire and The Humber,Wakefield,Primary,95.3379934800456,3.67564422410151,0.986362295852894
2025,Local authority,England,London,Barking and Dagenham,Primary,95.4147463018761,3.43460961039779,1.15064408772611
2025,Local authority,England,South East,West Berkshire,Primary,95.3655089797943,4.09448671514539,0.540004305060318
2025,Local authority,England,North West,Sefton,Primary,95.3827220431413,3.61919170820655,0.998086248652188
2025,Local authority,England,Yorkshire and The Humber,North Lincolnshire,Primary,95.5292702485966,3.33254355908726,1.1381861923161
2025,Local authority,England,North West,Cumberland,Primary,95.6250440254526,3.6470684918641,0.727887482683322
2025,Local authority,England,London,Kingston upon Thames,Primary,96.1511133257666,2.91596305216436,0.932923622069042
2025,Local authority,England,South East,East Sussex,Primary,94.275933630725,4.4899021410197,1.23416422825532
2025,Local authority,England,South East,West Sussex,Primary,94.6709635836287,4.49021684084527,0.838819575525989
2025,Local authority,England,East of England,Peterborough,Primary,95.5256530347818,3.56231384932944,0.912033115888784
2025,Local authority,England,South East,Milton Keynes,Primary,95.3516224241718,3.90108460648252,0.747292969345737
2025,Local authority,England,London,Hounslow,Primary,95.1605517395432,3.64550175908862,1.19394650136818
2025,Local authority,England,London,Bexley,Primary,95.5096234309623,3.51241283124128,0.977963737796374
2025,Local authority,England,East Midlands,North Northamptonshire,Primary,95.2045094716408,3.90004057569754,0.895449952661686
2025,Local authority,England,North East,Gateshead,Primary,95.7670079260238,3.3272787318362,0.905713342140026
2025,Local authority,England,London,Richmond upon Thames,Primary,96.1732369555974,3.07507744639495,0.751685598007653
2025,Local authority,England,London,Bromley,Primary,95.261264436488,3.71877914698462,1.01995641652733
2025,Local authority,England,London,Camden,Primary,94.6028860356778,4.53105076443333,0.866063199888901
2025,Local authority,England,South East,Medway,Primary,94.5954227799934,4.14135962826095,1.26321759174564
2025,Local authority,England,South West,Plymouth,Primary,95.1088783251705,3.98900412945357,0.902117545375972
2025,Local authority,England,South West,Swindon,Primary,95.5585417153541,3.67492404767469,0.766534236971255
2025,Local authority,England,South West,Dorset,Primary,94.8455801597387,4.02394355668769,1.13047628357359
2025,Local authority,England,North West,Bury,Primary,96.0003559853749,3.20683491919874,0.79280909542633
2025,Local authority,England,North East,North Tyneside,Primary,95.7916474692292,3.10587112486013,1.10248140591062
2025,Local authority,England,North West,Knowsley,Primary,94.7121693487119,3.14852545065267,2.1393052006354
2025,Local authority,England,South East,Oxfordshire,Primary,95.2462143820822,4.02402794701599,0.729757670901814
2025,Local authority,England,East of England,Central Bedfordshire,Primary,95.1859771061703,4.00049646550411,0.813526428325614
2025,Local authority,England,London,Sutton,Primary,95.9010267102002,3.2204345488638,0.878538740935972
2025,Local authority,England,North West,Rochdale,Primary,95.3279930720935,3.29129681749296,1.38071011041351
2025,Local authority,England,East of England,Essex,Primary,94.878531023528,4.13679764856953,0.984671327902424
2025,Local authority,England,North East,Middlesbrough,Primary,95.3910209374947,3.09369827483235,1.51528078767299
2025,Local authority,England,Yorkshire and The Humber,Leeds,Primary,95.3898913563519,3.24429280353694,1.36581584011119
2025,Local authority,England,North West,Wigan,Primary,95.3517996410071,3.78635025410103,0.861850104891834
2025,Local authority,England,London,Ealing,Primary,95.5103747898156,3.56908133391374,0.920543876270709
2025,Local authority,England,South East,Slough,Primary,95.4822137800035,3.76805963276348,0.749726587233063
2025,Local authority,England,South East,Isle of Wight,Primary,94.4308840445529,4.5029879639761,1.06612799147098
2025,Local authority,England,Yorkshire and The Humber,North Yorkshire,Primary,95.3050518937558,3.85005465466142,0.844893451582731
2025,Local authority,England,West Midlands,Stoke-on-Trent,Primary,95.5856806055342,3.1109111965918,1.30340819787401
2025,Local authority,England,West Midlands,Walsall,Primary,94.7393259310724,3.56960266376519,1.69107140516236
2025,Local authority,England,Yorkshire and The Humber,"Kingston upon Hull, City of",Primary,95.286944941529,3.26740605102168,1.44564900744933
2025,Local authority,England,South East,Surrey,Primary,95.3166270987906,3.90951524465493,0.773857656554472
2025,Local authority,England,South West,"Bournemouth, Christchurch and Poole",Primary,95.4890288389989,3.7056026425162,0.805368518484909
2025,Local authority,England,North West,Trafford,Primary,96.6280090201175,2.88266071250042,0.489330267382055
2025,Local authority,England,London,Islington,Primary,94.3437892095358,4.20276035131744,1.4534504391468
2025,Local authority,England,South West,Devon,Primary,95.1087589076894,4.10154491451912,0.789696177791442
2025,Local authority,England,East of England,Hertfordshire,Primary,95.1987335179678,4.08236027081883,0.718906211213379
2025,Local authority,England,South East,Windsor and Maidenhead,Primary,95.3179820622433,3.95875992384237,0.723258013914335
2025,Local authority,England,Yorkshire and The Humber,Kirklees,Primary,95.6069322286727,3.55930361594162,0.833764155385715
2025,Local authority,England,London,Hammersmith and Fulham,Primary,95.1296117927886,4.05377109594204,0.816617111269316
2025,Local authority,England,London,Tower Hamlets,Primary,94.0588305579996,4.92716785609541,1.014001585905
2025,Local authority,England,London,Waltham Forest,Primary,95.4202611981949,3.4300202516305,1.14971855017461
2025,Local authority,England,North West,St. Helens,Primary,95.0491703279945,3.62945438658676,1.32137528541871
2025,Local authority,England,South East,Reading,Primary,95.1908599769728,3.64626693826942,1.16287308475777
2025,Local authority,England,London,Merton,Primary,95.6464527242567,3.50819829016205,0.845348985581217
2025,Local authority,England,London,Croydon,Primary,95.2971863076547,3.46190123159688,1.24091246074843
2025,Local authority,England,Yorkshire and The Humber,Barnsley,Primary,95.6508624070175,3.28673902157978,1.06239857140272
2025,Local authority,England,East Midlands,Nottingham,Primary,95.310014461316,2.94332971800434,1.74665582067968
2025,Local authority,England,North East,Northumberland,Primary,95.4340016940874,3.29357792492843,1.27242038098418
2025,Local authority,England,London,Hillingdon,Primary,94.8826691811645,3.94290540691517,1.17442541192033
2025,Local authority,England,Yorkshire and The Humber,Doncaster,Primary,95.480325386941,3.39878419734338,1.12089041571562
2025,Local authority,England,East Midlands,Leicestershire,Primary,95.8199096392607,3.52722442426478,0.652865936474567
2025,Local authority,England,North West,Cheshire East,Primary,95.7953971405411,3.54084186041047,0.663760999048413
2025,Local authority,England,South West,Gloucestershire,Primary,94.996440632459,4.24340654874363,0.760152818797402
2025,Local authority,England,East of England,Suffolk,Primary,95.1012188613445,4.07900451374109,0.819776624914382
2025,Local authority,England,North East,Hartlepool,Primary,95.0898167068224,3.62469120741712,1.28549208576047
2025,Local authority,England,London,Kensington and Chelsea,Primary,94.7481407651614,4.37782718699686,0.874032047841754
2025,Local authority,England,West Midlands,"Herefordshire, County of",Primary,95.4161956865759,4.10001356422661,0.48379074919745
2025,Local authority,England,South East,Wokingham,Primary,95.6490830024579,3.84496124031008,0.505955757231991
2025,Local authority,England,North West,Blackpool,Primary,94.7387051100528,3.05809413480928,2.20320075513794
2025,Local authority,England,South West,South Gloucestershire,Primary,95.2698805935718,3.91117485694799,0.818944549480198
2025,Local authority,England,North East,Sunderland,Primary,95.3087234199856,3.50779415026417,1.18348242975028
2025,Local authority,England,North East,Newcastle upon Tyne,Primary,95.6437761031923,2.919638558264,1.43658533854371
2025,Local authority,England,South East,Buckinghamshire,Primary,95.5009555302656,3.86345579867299,0.63558867106139
2025,Local authority,England,South West,Wiltshire,Primary,95.3432022947547,3.94726866067705,0.70952904456828
2025,Local authority,England,London,Newham,Primary,95.333722969024,3.00058445353594,1.66569257744009
2025,Local authority,England,East of England,Luton,Primary,95.5769059318967,3.55253014196485,0.87056392613842
2025,Local authority,England,North East,Stockton-on-Tees,Primary,95.8909521928092,2.92374555511655,1.18530225207428
2025,Local authority,England,North West,Manchester,Primary,95.3894509521943,3.29678786231841,1.3137611854873
2025,Local authority,England,South East,Brighton and Hove,Primary,94.3994653560464,4.64959240360049,0.950942240353088
2025,Local authority,England,North West,Liverpool,Primary,95.1804163061733,2.94102678477875,1.87855690904791
2025,Local authority,England,West Midlands,Solihull,Primary,95.5933682373473,3.50576407836197,0.900867684290736
2025,Local authority,England,South East,Portsmouth,Primary,95.012065189145,3.62326910940342,1.36466570145154
2025,Local authority,England,London,Southwark,Primary,95.4569190600522,3.55783447104344,0.985246468904338
2025,Local authority,England,East Midlands,Lincolnshire,Primary,95.2566456215764,4.01711752627438,0.726236852149179
2025,Local authority,England,North East,South Tyneside,Primary,95.2259501037397,4.05343859116442,0.720611305095896
2025,Local authority,England,South West,Torbay,Primary,94.8445151193902,4.18244232419607,0.973042556413751
2025,Local authority,England,West Midlands,Staffordshire,Primary,95.6826893290487,3.67106702048646,0.646243650464855
2025,Local authority,England,London,Harrow,Primary,96.2221997118675,3.230798667387,0.547001620745543
2025,Local authority,England,East Midlands,West Northamptonshire,Primary,95.2886137803014,3.87400360340686,0.837382616291767
2025,Local authority,England,North West,Wirral,Primary,94.9158411080119,3.89872078484178,1.18543810714629
2025,Local authority,England,East of England,Cambridgeshire,Primary,95.1913611273896,4.15567389275068,0.652964979859771
2025,Local authority,England,London,Hackney,Primary,95.0963586307205,3.95378347692513,0.949857892354386
2025,Local authority,England,South West,Cornwall,Primary,94.8803598004157,4.17122729997584,0.948412899608407
2025,Local authority,England,East Midlands,Derbyshire,Primary,95.6015420365064,3.72268797162259,0.675769991871054
2025,Local authority,England,North West,Warrington,Primary,95.965102167995,3.23854504903408,0.796352782970908
2025,Local authority,England,East Midlands,Leicester,Primary,94.8087954110899,3.36262685689072,1.82857773201941
2025,Local authority,England,South East,Kent,Primary,94.7436393092529,4.12800544939063,1.12835524135646
2025,Local authority,England,West Midlands,Telford and Wrekin,Primary,94.966539128441,4.02533568347592,1.00812518808306
2025,Local authority,England,London,Havering,Primary,95.5998994041631,3.75444943124661,0.645651164590265
2025,Regional,England,Yorkshire and The Humber,,Primary,95.3408288991381,3.48555053804663,1.1736205628153
2025,Regional,England,London,,Primary,95.3566391138282,3.58064837526981,1.06271251090205
2025,Regional,England,West Midlands,,Primary,95.1619508293867,3.74144235726021,1.09660681335305
2025,Regional,England,East of England,,Primary,95.1292496062712,4.00760222145911,0.863148172269654
2025,Regional,England,South East,,Primary,95.0615758757473,4.05317242988524,0.885251694367485
2025,Regional,England,East Midlands,,Primary,95.4567269138429,3.58340021136228,0.959872874794787
2025,Regional,England,North West,,Primary,95.4551027978387,3.46328902799927,1.08160817416201
2025,Regional,England,South West,,Primary,95.0639117948572,4.04163085759472,0.894457347548055
2025,Regional,England,North East,,Primary,95.4027837372661,3.42145608647231,1.17576017626158
2025,National,England,,,Primary,95.2573227371162,3.73316312632384,1.00951413655997
2025,Local authority,England,London,Sutton,Secondary,93.9794948678145,4.25212931100631,1.76837582117919
2025,Local authority,England,Yorkshire and The Humber,"Kingston upon Hull, City of",Secondary,91.6915990992428,3.54497725779391,4.76342364296331
2025,Local authority,England,South East,Kent,Secondary,92.2180829882561,4.82070854884792,2.96120846289595
2025,Local authority,England,South East,Reading,Secondary,91.8125721165906,4.82491346009131,3.36251442331812
2025,Local authority,England,South West,Isles of Scilly,Secondary,c,c,c
2025,Local authority,England,East Midlands,West Northamptonshire,Secondary,91.8623939679548,5.04278982092366,3.09481621112158
2025,Local authority,England,London,Westminster,Secondary,92.3773865013263,4.39913108974009,3.22348240893362
2025,Local authority,England,North West,Knowsley,Secondary,89.6738197424893,3.46781115879828,6.85836909871245
2025,Local authority,England,South West,Swindon,Secondary,91.60404790695,5.50973109921115,2.88622099383889
2025,Local authority,England,London,Barking and Dagenham,Secondary,93.8109992692833,3.93907295271866,2.24992777799806
2025,Local authority,England,North West,St. Helens,Secondary,90.610075941439,4.72089563923902,4.66902841932201
2025,Local authority,England,North West,Lancashire,Secondary,91.9849723692545,5.40179254006276,2.61323509068272
2025,Local authority,England,East of England,Southend-on-Sea,Secondary,92.7944451722783,4.50762042010568,2.69793440761605
2025,Local authority,England,East of England,Cambridgeshire,Secondary,91.7331395365671,6.18393127549735,2.08292918793557
2025,Local authority,England,South East,Oxfordshire,Secondary,90.6754604779616,6.42469765473619,2.89984186730217
2025,Local authority,England,West Midlands,Wolverhampton,Secondary,93.2974852862493,3.48154093097913,3.22097378277154
2025,Local authority,England,West Midlands,Staffordshire,Secondary,92.5895680684655,5.17064327318235,2.2397886583521
2025,Local authority,England,London,Hounslow,Secondary,93.6586097283032,3.9087146884184,2.43267558327835
2025,Local authority,England,West Midlands,Telford and Wrekin,Secondary,92.0633001193125,4.99742027022669,2.9392796104608
2025,Local authority,England,North West,Cumberland,Secondary,91.429799837577,5.28761831967297,3.28258184275
2025,Local authority,England,North West,Manchester,Secondary,92.5979333966554,3.3667213539418,4.03534524940276
2025,Local authority,England,East Midlands,Derby,Secondary,92.2454570869444,4.6530612244898,3.10148168856584
2025,Local authority,England,North West,Salford,Secondary,91.0733094586054,4.22372024436486,4.7029702970297
2025,Local authority,England,South East,Windsor and Maidenhead,Secondary,92.418197936815,5.59417311411992,1.98762894906512
2025,Local authority,England,Yorkshire and The Humber,Kirklees,Secondary,92.5400185756884,4.76274634408643,2.69723508022516
2025,Local authority,England,South East,West Sussex,Secondary,91.4645435620321,5.97023519511007,2.56522124285778
2025,Local authority,England,East of England,Norfolk,Secondary,91.2994330479587,6.14512044444834,2.55544650759295
2025,Local authority,England,South East,Surrey,Secondary,92.7678166256846,5.07491091247436,2.15727246184099
2025,Local authority,England,North East,Northumberland,Secondary,91.608098698812,5.3935114669916,2.99838983419644
2025,Local authority,England,South West,"Bournemouth, Christchurch and Poole",Secondary,92.158231927652,5.33039045256558,2.51137761978241
2025,Local authority,England,Yorkshire and The Humber,Barnsley,Secondary,90.8102116969003,5.17013337274171,4.019654930358
2025,Local authority,England,East of England,Suffolk,Secondary,90.7937362216541,5.91162193771411,3.29464184063176
2025,Local authority,England,Yorkshire and The Humber,Leeds,Secondary,91.4773312915053,4.09200005889889,4.43066864959581
2025,Local authority,England,West Midlands,Stoke-on-Trent,Secondary,91.2277772583381,4.33034581324215,4.44187692841973
2025,Local authority,England,South West,Cornwall,Secondary,90.6915809272541,6.14062109280151,3.16779797994441
2025,Local authority,England,North West,Cheshire East,Secondary,92.6487692563317,5.76040257304944,1.59082817061881
2025,Local authority,England,South East,Buckinghamshire,Secondary,92.4143462478658,5.78927658369873,1.79637716843542
2025,Local authority,England,North East,Redcar and Cleveland,Secondary,90.8730844211929,4.49374429336426,4.63317128544284
2025,Local authority,England,South East,Portsmouth,Secondary,89.9378303074772,5.22245248034268,4.8397172121801
2025,Local authority,England,London,Barnet,Secondary,93.989196693928,3.98984749549862,2.02095581057336
2025,Local authority,England,London,Kensington and Chelsea,Secondary,91.658556930349,4.35741097495581,3.98403209469524
2025,Local authority,England,East of England,Hertfordshire,Secondary,92.465166788514,5.50087249790547,2.03396071358055
2025,Local authority,England,South West,Dorset,Secondary,90.7758446714945,6.13410553289748,3.09004979560804
2025,Local authority,England,West Midlands,Solihull,Secondary,91.7775266284892,5.31370159676228,2.90877177474855
2025,Local authority,England,London,Merton,Secondary,94.0825333774688,3.69303762551032,2.22442899702085
2025,Local authority,England,South West,"Bristol, City of",Secondary,90.2032662061687,6.07725435132919,3.71947944250214
2025,Local authority,England,East Midlands,Nottingham,Secondary,91.4648818556254,3.94157814871017,4.59353999566443
2025,Local authority,England,South East,East Sussex,Secondary,90.6935166192502,5.95703958130098,3.34944379944881
2025,Local authority,England,South East,Isle of Wight,Secondary,90.0220611408761,7.82225023636937,2.15568862275449
2025,Local authority,England,West Midlands,Birmingham,Secondary,92.5554863892445,4.39375728366931,3.05075632708618
2025,Local authority,England,London,Ealing,Secondary,93.3108035038391,4.12025521790851,2.56894127825241
2025,Local authority,England,Yorkshire and The Humber,Calderdale,Secondary,92.1486452524402,5.1785386794183,2.67281606814153
2025,Local authority,England,London,Havering,Secondary,93.2310643612159,4.46241196843095,2.30652367035316
2025,Local authority,England,North West,Bolton,Secondary,92.2864906832298,4.90537655279503,2.80813276397516
2025,Local authority,England,East Midlands,North Northamptonshire,Secondary,91.4417519225657,5.30047165631123,3.25777642112311
2025,Local authority,England,South West,Wiltshire,Secondary,91.1790945761497,6.07809795414166,2.74280746970864
2025,Local authority,England,London,Bexley,Secondary,93.2009083519348,4.68239939099132,2.11669225707392
2025,Local authority,England,South West,North Somerset,Secondary,90.9411933128668,6.27674296530771,2.78206372182544
2025,Local authority,England,London,Brent,Secondary,94.0049404792609,3.57926832763058,2.41579119310855
2025,Local authority,England,North West,Tameside,Secondary,91.0201096401468,4.03668986063489,4.94320049921829
2025,Local authority,England,North West,Bury,Secondary,92.018436996426,4.49041690298071,3.49114610059326
2025,Local authority,England,London,Harrow,Secondary,94.110916385441,4.28863172226004,1.600451892299
2025,Local authority,England,South East,West Berkshire,Secondary,91.4346626536243,6.11506627307982,2.4502710732959
2025,Local authority,England,East Midlands,Rutland,Secondary,93.1166545906221,4.875271711003,2.00807369837491
2025,Local authority,England,London,Islington,Secondary,90.5561167305484,3.72773941800772,5.71614385144391
2025,Local authority,England,London,Hammersmith and Fulham,Secondary,93.3058375634518,4.18781725888325,2.50634517766497
2025,Local authority,England,West Midlands,Dudley,Secondary,91.7975519336653,4.70199837673021,3.50044968960449
2025,Local authority,England,Yorkshire and The Humber,North Yorkshire,Secondary,91.3635007963855,5.99192826819471,2.6445709354198
2025,Local authority,England,East Midlands,Leicester,Secondary,92.4746346122655,3.92870659049541,3.59665879723909
2025,Local authority,England,North West,Blackburn with Darwen,Secondary,92.0795782424394,4.83115449007944,3.08926726748121
2025,Local authority,England,North East,Middlesbrough,Secondary,89.9582891644006,4.30128589205881,5.74042494354058
2025,Local authority,England,South West,Bath and North East Somerset,Secondary,91.0001111440427,6.19720657972733,2.80268227622999
2025,Local authority,England,North West,Wigan,Secondary,91.6188301133675,5.48371499701665,2.89745488961587
2025,Local authority,England,West Midlands,Worcestershire,Secondary,91.6959643911693,6.14592465964303,2.15811094918763
2025,Local authority,England,North West,Sefton,Secondary,90.4826053278551,5.03687737850672,4.48051729363823
2025,Local authority,England,North East,Sunderland,Secondary,90.6473066139322,3.99978328299178,5.35291010307603
2025,Local authority,England,South East,Brighton and Hove,Secondary,89.4593287551988,6.80433310765064,3.73633813715059
2025,Local authority,England,South West,Torbay,Secondary,91.386290312535,5.45098967351362,3.16272001395134
2025,Local authority,England,East of England,Thurrock,Secondary,92.8766481312917,3.58420677908056,3.5391450896277
2025,Local authority,England,South East,Hampshire,Secondary,91.7225253088513,5.95167604670281,2.32579864444585
2025,Local authority,England,North East,Hartlepool,Secondary,90.7178107573625,4.05494485916371,5.22724438347378
2025,Local authority,England,Yorkshire and The Humber,East Riding of Yorkshire,Secondary,92.3591890006526,5.21388870136592,2.4269222979815
2025,Local authority,England,South East,Southampton,Secondary,89.6999443324996,5.84116729259936,4.45888837490101
2025,Local authority,England,West Midlands,Coventry,Secondary,91.1889985307273,5.04882898499673,3.762172484276
2025,Local authority,England,West Midlands,Walsall,Secondary,91.3660314101876,3.71750251700576,4.91646607280663
2025,Local authority,England,North East,South Tyneside,Secondary,90.0409561052364,6.55529074206909,3.40375315269454
2025,Local authority,England,North West,Stockport,Secondary,91.4265983261213,5.13631151124261,3.43709016263614
2025,Local authority,England,North East,Gateshead,Secondary,90.9629197300172,4.30673356616367,4.73034670381911
2025,Local authority,England,North West,Westmorland and Furness,Secondary,92.0927524983021,5.93205265030238,1.97519485139549
2025,Local authority,England,East of England,Essex,Secondary,91.5719995335902,5.12542206366494,3.30257840274487
2025,Local authority,England,Yorkshire and The Humber,Wakefield,Secondary,90.8505501716379,5.38565881033647,3.76379101802565
2025,Local authority,England,London,Haringey,Secondary,90.5969570432634,5.35719117235906,4.04585178437756
2025,Local authority,England,South West,Gloucestershire,Secondary,91.7208073903926,6.26924581408139,2.009946795526
2025,Local authority,England,South West,Plymouth,Secondary,90.1566039985691,6.40062535606874,3.44277064536216
2025,Local authority,England,East of England,Central Bedfordshire,Secondary,92.835390286905,5.33589116845648,1.82871854463856
2025,Local authority,England,West Midlands,Warwickshire,Secondary,90.7967462252105,6.26705835781403,2.93619541697547
2025,Local authority,England,South East,Milton Keynes,Secondary,91.4279344002378,5.43972650250211,3.13233909726007
2025,Local authority,England,London,Wandsworth,Secondary,92.8804694635953,4.62957170205578,2.48995883434892
2025,Local authority,England,London,Kingston upon Thames,Secondary,93.7002164383261,4.32986519298168,1.96991836869225
2025,Local authority,England,North West,Trafford,Secondary,94.0760739630651,4.52501880565161,1.39890723128327
2025,Local authority,England,North East,Darlington,Secondary,91.99038221334,4.49038221333999,3.51923557332001
2025,Local authority,England,London,Lambeth,Secondary,92.3979022637631,4.3808252150004,3.2212725212365
2025,Local authority,England,South West,Devon,Secondary,90.1119754515356,6.6574251029582,3.23059944550618
2025,Local authority,England,Yorkshire and The Humber,Doncaster,Secondary,92.1319709636357,3.98332587929038,3.88470315707389
2025,Local authority,England,East Midlands,Nottinghamshire,Secondary,91.9140038038396,5.10155831328086,2.98443788287957
2025,Local authority,England,North West,Warrington,Secondary,92.6540949230633,4.71735727576124,2.62854780117546
2025,Local authority,England,Yorkshire and The Humber,Bradford,Secondary,89.2444658325313,5.05840405984776,5.69713010762096
2025,Local authority,England,South East,Slough,Secondary,93.7384458959823,4.69019595760414,1.57135814641361
2025,Local authority,England,North West,Cheshire West and Chester,Secondary,91.1208067417262,5.63995532085604,3.23923793741773
2025,Local authority,England,East Midlands,Lincolnshire,Secondary,91.922967250241,5.91248977821977,2.16454297153926
2025,Local authority,England,London,Waltham Forest,Secondary,92.7609416011629,3.57475009816957,3.66430830066755
2025,Local authority,England,London,Lewisham,Secondary,93.5302102405455,3.13072163646695,3.33906812298756
2025,Local authority,England,London,Newham,Secondary,92.8987146359786,4.02326368537063,3.07802167865074
2025,Local authority,England,South West,South Gloucestershire,Secondary,91.1923094933872,6.28432664583933,2.52336386077347
2025,Local authority,England,North East,Newcastle upon Tyne,Secondary,90.6997739852686,3.58883997783437,5.71138603689706
2025,Local authority,England,West Midlands,Shropshire,Secondary,91.7116745511027,6.29680712563967,1.99151832325758
2025,Local authority,England,Yorkshire and The Humber,Rotherham,Secondary,91.2424056757732,4.33012477310078,4.42746955112605
2025,Local authority,England,Yorkshire and The Humber,North Lincolnshire,Secondary,91.325258458415,4.77002375156455,3.9047177900204
2025,Local authority,England,South East,Bracknell Forest,Secondary,92.4057008289887,5.68177177626833,1.91252739474293
2025,Local authority,England,North West,Liverpool,Secondary,91.1482667128108,3.80328199803888,5.04845128915037
2025,Local authority,England,London,Bromley,Secondary,92.8550557559594,4.40947559116192,2.73546865287864
2025,Local authority,England,South West,Somerset,Secondary,90.6184497698641,6.2237540606925,3.15779616944342
2025,Local authority,England,North East,Stockton-on-Tees,Secondary,90.9260779943356,4.60441420455498,4.46950780110942
